"","id","1","2","3","4","5","observer","second_observer","date","start_time","tempf","sky","wind","hear","noise_distance_m","noise_direction","julian","min_after_sun","egforest","decforest","mixforest","woodland","lowshrub","tallshrub","openshrub","tundra","tussock","sparseveg","fen","bog","littoral","barren","water","elev"
"148","COUN_5_2_7",0,0,0,0,0,"KW","DS","2019-07-04","07:57:00",51,"3,4",-0.291631484940034,0,1000,"1000",0.557979540434147,0.180742094035243,-0.0941163461555435,0.0135250802948091,-0.0905252163287318,-0.109640998791724,-0.180516922762606,0.588502300294191,-0.12520455934313,0.201555630454156,-0.24612811739451,-0.236679959146857,-0.189777205110322,-0.0126328943801781,-0.125861937518609,-0.0734464352432615,-0.106398821787759,-0.248991665930575
"149","COUN_C1_T13_10",0,0,0,0,0,"KW","MG","2021-06-10","04:44:00",43,"2",-0.57951868793824,1,300,"S",0.00886931579108823,-0.592120180953111,0.630034842021241,-0.0646554042501242,1.57696327552223,0.411640041508592,-0.0519044047646788,0.690176375151273,2.94981427129917,-0.430786012457374,-0.105068138575541,-0.189927782103792,0.58256275611748,-0.0126328943801781,-0.125861937518609,-0.174961205627954,-0.106398821787759,-0.366356542962291
"150","COUN_C1_T13_12",0,0,0,0,0,"MG","KW","2021-06-10","08:02:00",42,"2",-0.57951868793824,0,NA,NA,0.00886931579108823,0.239546832349574,-0.0941163461555435,1.57713477119348,0.916260288185059,0.812625457124219,-0.207593242341117,1.43218079378912,0.467021289521313,-0.504227266260091,-0.218826186010194,-0.253180727514998,-0.189777205110322,-0.0126328943801781,-0.125861937518609,-0.15768209577524,-0.106398821787759,-0.0698450295523182
"151","COUN_C1_T13_14",0,0,0,0,0,"KW","MG","2021-06-10","05:21:00",41,"2",-0.57951868793824,1,120,"S",0.00886931579108823,-0.436707658265235,0.0416620016276036,-0.0646554042501242,1.01064642923323,0.291344416823903,-0.112826123816328,1.43434407197757,1.40091589734601,-0.597584792280494,-0.205175220318035,-0.236679959146857,0.791303286179048,-0.0126328943801781,-0.125861937518609,-0.174961205627954,-0.106398821787759,-0.3892725481063
"152","COUN_C1_T13_18",0,0,0,0,0,"KW","MG","2021-06-10","07:31:00",38,"2",-0.57951868793824,0,NA,NA,0.00886931579108823,0.109336340367841,-0.0488568968944944,-0.0646554042501242,-0.0905252163287318,-0.109640998791724,0.0699390333386206,0.140703715285342,2.42592217422678,0.00488244230450698,-0.0641152414990661,0.25559296383601,0.165081695994344,-0.0126328943801781,-0.125861937518609,-0.118804098606635,-0.106398821787759,0.297893546324595
"153","COUN_C1_T13_19",0,0,0,0,0,"KW","MG","2021-06-10","06:04:00",41,"2",-0.57951868793824,0,NA,NA,0.00886931579108823,-0.256093104871218,-0.0941163461555435,-0.0646554042501242,2.20620421584335,-0.109640998791724,-0.329436680444416,1.59875321429966,0.307575868673194,-0.672270813096816,-0.259779083086669,-0.253180727514998,-0.0019107280549109,-0.0126328943801781,-0.125861937518609,-0.187920538017489,-0.106398821787759,-0.121214791352225
"154","COUN_C1_T13_23",0,0,0,0,0,"KW","MG","2021-06-10","06:50:00",38,"2",-0.57951868793824,1,1000,"NW",0.00886931579108823,-0.0628775361241295,-0.0262271722639699,-0.0646554042501242,2.76465555037835,0.993068894151251,-0.342974840233672,0.508461007321595,3.49648428563558,-0.473108090919957,-0.24612811739451,-0.258680983637712,-0.127155046091852,-0.0126328943801781,-0.125861937518609,-0.0108096620271747,-0.106398821787759,-0.232396781708496
"155","COUN_C1_T13_3",0,0,0,0,0,"MG","KW","2021-06-10","09:31:00",42,"2",-0.147687883440932,0,NA,NA,0.00886931579108823,0.61337695449068,-0.0941163461555435,-0.0646554042501242,0.672429423810625,-0.109640998791724,0.55054370585719,1.15960774204461,1.9248079944184,-0.488045295083221,0.0132402307564977,-0.258680983637712,-0.189777205110322,-0.0126328943801781,-0.125861937518609,-0.187920538017489,-0.106398821787759,0.18470399264213
"156","COUN_C1_T13_4",0,0,0,0,0,"MG","KW","2021-06-10","10:51:00",58,"2",-0.435575086439137,0,NA,NA,0.00886931579108823,0.949404030572573,-0.0941163461555435,-0.0646554042501242,2.13541461005723,-0.109640998791724,0.279780510072081,1.03413760711459,0.375909620465245,-0.537835975627436,0.0496428059355866,-0.231179703024144,-0.148029099098009,-0.0126328943801781,-0.125861937518609,-0.187920538017489,-0.106398821787759,-0.164230755456447
"157","COUN_C1_T13_5",0,0,0,0,0,"MG","KW","2021-06-10","09:01:00",43,"2",-0.291631484940034,0,NA,NA,0.00886931579108823,0.48736680095997,-0.0941163461555435,0.248066533929609,-0.0905252163287318,-0.109640998791724,-0.0519044047646788,0.196948948185004,0.48979920678533,0.0160853454269553,0.422769201521247,0.208840786792945,-0.189777205110322,-0.0126328943801781,-0.125861937518609,-0.133923319727759,-0.106398821787759,0.419347094282987
"158","COUN_C1_T13_6",0,0,0,0,0,"MG","KW","2021-06-10","09:58:00",47,"2",-0.57951868793824,0,NA,NA,0.00886931579108823,0.726786092668319,-0.0941163461555435,-0.0646554042501242,0.263422812601898,-0.109640998791724,0.157937071968781,1.43867062835447,0.763134213953534,-0.577668520062808,0.477373064289881,-0.258680983637712,-0.148029099098009,-0.0126328943801781,-0.125861937518609,-0.187920538017489,-0.106398821787759,0.271830640292416
"159","COUN_C1_T13_7",0,0,0,0,0,"KW","MG","2021-06-10","04:12:00",44,"2",-0.57951868793824,0,NA,NA,0.00886931579108823,-0.726531011385868,0.2226997986718,-0.0646554042501242,0.058919506997534,0.39159077072781,0.794230582063789,1.11634217827564,1.33258214555396,-0.603808627348521,0.336313085470911,-0.2339298310855,1.00004381624062,-0.0126328943801781,-0.125861937518609,-0.177121094359543,-0.106398821787759,-0.401386147152514
"160","COUN_C1_T13_8",0,0,0,0,0,"MG","KW","2021-06-10","08:32:00",41,"2",-0.291631484940034,0,NA,NA,0.00886931579108823,0.365556985880284,-0.0941163461555435,0.873510410289076,0.460060606452247,-0.0895917280109425,-0.275284041287394,0.980055652403377,0.694800462161483,-0.204238415981196,0.145199565780695,-0.239430087208214,-0.0436588340672245,-0.0126328943801781,-0.125861937518609,-0.183600760554311,-0.106398821787759,0.266930587590729
"161","COUN_C1_T20_10",0,0,0,0,0,"KW","MG","2021-06-07","07:50:00",32,"3,4",0.140199319557274,1,NA,NA,-0.0597694622892941,0.163940740231148,-0.0941163461555435,-0.0646554042501242,-0.0905252163287318,-0.109640998791724,-0.112826123816328,0.205602060938799,-0.147982476607147,0.128114376651439,0.982458794899738,-0.206428550471932,-0.189777205110322,-0.0126328943801781,-0.125861937518609,-0.187920538017489,-0.106398821787759,0.321212122868897
"162","COUN_C1_T20_11",0,0,0,0,0,"KW","MG","2021-06-07","06:50:00",32,"2,4",-0.147687883440932,0,NA,NA,-0.0597694622892941,-0.0880795668302715,-0.0941163461555435,-0.0646554042501242,-0.0905252163287318,-0.109640998791724,0.604696345014212,-0.134032614647623,-0.147982476607147,0.038491151671852,1.16902199269257,0.0190819505593253,-0.189777205110322,-0.0126328943801781,-0.125861937518609,-0.187920538017489,-0.106398821787759,0.52755044700074
"163","COUN_C1_T20_12",0,0,0,0,0,"KW","MG","2021-06-07","05:43:00",34,"3,4",0.140199319557274,0,NA,NA,-0.0597694622892941,-0.369502243048857,-0.0941163461555435,-0.0646554042501242,-0.0905252163287318,-0.109640998791724,-0.160209683078723,-0.0669709908057179,-0.0568708075510788,-0.165650638559429,0.172501497165011,1.2236380414336,-0.189777205110322,-0.0126328943801781,-0.125861937518609,-0.138243097190937,-0.106398821787759,0.279960213028451
"164","COUN_C1_T20_14",0,0,0,0,0,"KW","MG","2021-06-07","08:16:00",32,"3,4",0.140199319557274,0,NA,NA,-0.0597694622892941,0.273149539957764,-0.0941163461555435,-0.0646554042501242,-0.0905252163287318,-0.109640998791724,-0.0654425645539343,0.0303765276744665,-0.147982476607147,0.21649283461742,0.823197528491225,-0.101923684140374,-0.189777205110322,-0.0126328943801781,-0.125861937518609,-0.187920538017489,-0.106398821787759,0.217651512422744
"165","COUN_C1_T20_17",0,0,0,0,0,"KW","MG","2021-06-07","05:16:00",35,"3,4",-0.147687883440932,0,NA,NA,-0.0597694622892941,-0.482911381226496,-0.0941163461555435,-0.0646554042501242,-0.0590631693126758,0.451738583070154,0.178244311652665,0.294296466665189,0.785912131217551,-0.28639303887915,0.577480146032375,0.0988356643386725,-0.0854069400795382,-0.0126328943801781,-0.125861937518609,0.133902882989302,-0.106398821787759,0.343958982484042
"166","COUN_C1_T20_18",0,0,0,0,0,"KW","MG","2021-06-07","08:46:00",34,"3,4",-0.00374428194182886,2,60,"ENE",-0.0597694622892941,0.399159693488473,-0.0941163461555435,-0.0646554042501242,0.153305648045702,-0.109640998791724,-0.153440603184095,1.25479198233634,-0.102426642079113,-0.530367373545804,1.13716973941087,-0.258680983637712,-0.148029099098009,-0.0126328943801781,-0.125861937518609,-0.187920538017489,-0.106398821787759,0.187487331475151
"167","COUN_C1_T20_19",0,0,0,0,0,"KW","MG","2021-06-07","09:22:00",33,"3,4",0.140199319557274,1,NA,NA,-0.0597694622892941,0.550371877725325,-0.0262271722639699,-0.0646554042501242,0.310615883125982,0.110900979796871,-0.0112899253969123,0.406786932464513,0.990913386593705,-0.0797617146206584,0.359064694957842,-0.0276702264837403,-0.148029099098009,-0.0126328943801781,-0.125861937518609,-0.15768209577524,-0.106398821787759,0.532671447625006
"168","COUN_C1_T20_21",0,0,0,0,0,"KW","MG","2021-06-07","04:50:00",36,"2",-0.291631484940034,0,NA,NA,-0.0597694622892941,-0.592120180953111,-0.0941163461555435,-0.0646554042501242,-0.0747941928207038,-0.0695424572301611,0.185013391547292,0.551726571090566,1.26424839376191,-0.143244832314532,0.309011154086595,-0.198178166287862,-0.0645328870733814,-0.0126328943801781,-0.125861937518609,-1.02183692286687e-05,-0.106398821787759,-0.0540551936009089
"169","COUN_C1_T20_6",0,0,0,0,0,"KW","MG","2021-06-07","07:18:00",32,"3,4",0.284142921056377,1,NA,NA,-0.0597694622892941,0.0295299097983911,-0.0941163461555435,-0.0646554042501242,-0.0905252163287318,-0.109640998791724,-0.119595203710956,0.460868887175727,-0.147982476607147,0.31358466167864,-0.150571357549402,-0.258680983637712,-0.189777205110322,-0.0126328943801781,-0.125861937518609,-0.183600760554311,-0.106398821787759,0.297823405127268
"170","COUN_C1_T20_7",0,0,0,0,0,"KW","MG","2021-06-07","06:20:00",32,"3,4",-0.291631484940034,0,NA,NA,-0.0597694622892941,-0.214089720360981,-0.0941163461555435,0.0917055648397425,0.0117264364734501,-0.109640998791724,-0.01805900529154,1.47328307936965,0.170908365089091,-0.465639488838324,-0.0777662071912244,-0.0111694581155995,-0.106280993085695,-0.0126328943801781,-0.125861937518609,-0.174961205627954,-0.106398821787759,0.137686829293074
"171","COUN_C2_T12_1",0,0,0,0,0,"KW","MG","2021-05-30","04:32:00",40,"1",-0.147687883440932,0,NA,NA,-0.24280620383698,-0.75173304209201,-0.0941163461555435,-0.0646554042501242,-0.0905252163287318,-0.109640998791724,0.367778548702241,0.177479444488968,0.968135469329688,-0.113370423988004,0.34996405116307,0.189589890363447,0.645184915135951,-0.0126328943801781,-0.125861937518609,-0.0972052112907427,-0.106398821787759,0.497292807476655
"172","COUN_C2_T12_10",0,0,0,0,0,"KW","MG","2021-05-30","09:36:00",46,"0",0.859917327052787,3,NA,NA,-0.24280620383698,0.525169847019183,-0.0941163461555435,-0.0646554042501242,0.121843601029646,-0.109640998791724,0.178244311652665,0.569032796598154,0.239242116881143,-0.31875698123289,0.577480146032375,0.167588865872593,-0.189777205110322,-0.0126328943801781,-0.125861937518609,-0.0648068803169047,-0.106398821787759,0.253923964432453
"173","COUN_C2_T12_14",0,0,0,0,0,"KW","MG","2021-05-30","09:08:00",45,"0",1.4356917330492,3,NA,NA,-0.24280620383698,0.407560370390521,-0.0941163461555435,-0.0646554042501242,-0.0905252163287318,0.130950250577652,0.218858791020431,0.0109070239784297,-0.147982476607147,0.0770789290936186,0.0814950592172893,0.228091683222442,-0.106280993085695,-0.0126328943801781,-0.125861937518609,0.0410276675309661,-0.106398821787759,0.699811933961041
"174","COUN_C2_T12_18",0,0,0,0,0,"KW","MG","2021-05-30","08:35:00",41,"0",1.5796353345483,3,NA,NA,-0.24280620383698,0.26894920150674,-0.0941163461555435,-0.0646554042501242,-0.0905252163287318,-0.109640998791724,0.516698306384052,-0.333054207984889,-0.147982476607147,-0.198014580913169,-0.109618460472927,1.60315571390084,-0.189777205110322,-0.0126328943801781,-0.125861937518609,-0.187920538017489,-0.106398821787759,0.86390565809943
"175","COUN_C2_T12_2",0,0,0,0,0,"KW","MG","2021-05-30","05:10:00",37,"1",1.2917481315501,3,NA,NA,-0.24280620383698,-0.592120180953111,-0.0941163461555435,-0.0646554042501242,-0.0905252163287318,-0.109640998791724,0.421931187859263,-0.261666027766087,1.08202505564977,-0.115859958015214,0.445520811008178,0.844120368966366,-0.106280993085695,-0.0126328943801781,-0.125861937518609,-0.164161761970008,-0.106398821787759,0.461700025559644
"176","COUN_C2_T12_3",0,0,0,0,0,"KW","MG","2021-05-30","05:42:00",40,"0",-0.147687883440932,1,70,"N",-0.24280620383698,-0.457709350520354,-0.0941163461555435,-0.0646554042501242,-0.0905252163287318,-0.0895917280109425,0.25270419049357,-0.233543411316256,0.0570187787690063,0.0745893950664079,0.845949137978155,0.170338993933949,-0.189777205110322,-0.0126328943801781,-0.125861937518609,-0.0259288831482991,-0.106398821787759,0.269667165625532
"177","COUN_C2_T12_6",0,0,0,0,0,"KW","MG","2021-05-30","06:17:00",41,"0",0.428086522555479,1,107,"E",-0.24280620383698,-0.310697504734526,-0.0941163461555435,-0.0646554042501242,-0.0905252163287318,-0.0895917280109425,0.25270419049357,-0.233543411316256,0.0570187787690063,0.0745893950664079,0.845949137978155,0.170338993933949,-0.189777205110322,-0.0126328943801781,-0.125861937518609,-0.0259288831482991,-0.106398821787759,0.269667165625532
"178","COUN_C2_T12_8",0,0,0,0,0,"KW","MG","2021-05-30","06:51:00",42,"0",0.859917327052787,2,15,"N",-0.24280620383698,-0.167885997399721,-0.0941163461555435,-0.0646554042501242,-0.00400458703457792,0.752477644781875,0.503160146594796,0.110417820647063,0.535355041313364,-0.266476766661465,0.195253106651942,0.349097317922141,0.332074120043598,-0.0126328943801781,-0.125861937518609,0.0971847745522853,-0.106398821787759,0.161494125500693
"179","COUN_C2_T21_1",0,0,1,0,0,"MG","KW","2021-07-12","05:51:00",49,"0",-0.435575086439137,0,NA,NA,0.741016281981833,-0.449308673618307,-0.0941163461555435,-0.0646554042501242,-0.0905252163287318,-0.109640998791724,0.25270419049357,0.0584991441242977,0.307575868673194,0.266283515161635,0.459171776700336,-0.211928806594646,-0.189777205110322,-0.0126328943801781,-0.125861937518609,-0.187920538017489,-0.106398821787759,0.0381421017386343
"180","COUN_C2_T21_12",0,0,0,0,0,"MG","KW","2021-07-12","07:40:00",57,"0",-0.435575086439137,0,NA,NA,0.741016281981833,0.0085282175432728,-0.0941163461555435,-0.0646554042501242,-0.0905252163287318,-0.109640998791724,0.929612179956344,-0.335217486173337,0.0797966960330234,-0.26772153367507,0.0587434497303588,1.3831454689923,-0.0019107280549109,-0.0126328943801781,-0.125861937518609,-0.144722763385705,-0.106398821787759,0.530337440990496
"181","COUN_C2_T21_13",0,0,0,0,0,"MG","KW","2021-07-12","04:11:00",50,"0",-0.57951868793824,0,NA,NA,0.741016281981833,-0.869342518720673,-0.0941163461555435,-0.0646554042501242,-0.0905252163287318,-0.109640998791724,0.279780510072081,-0.22705357675091,-0.0796487248150958,0.0272882485494036,0.504674995674197,0.596608843444254,-0.189777205110322,-0.0126328943801781,-0.125861937518609,-0.116644209875045,-0.106398821787759,0.471265822812379
"182","COUN_C2_T21_14",0,0,0,0,0,"MG","KW","2021-07-12","09:05:00",55,"0",-0.435575086439137,0,NA,NA,0.741016281981833,0.365556985880284,-0.0941163461555435,-0.0646554042501242,-0.0905252163287318,-0.109640998791724,-0.16697876297335,-0.177298178416594,-0.147982476607147,0.268773049188846,0.418218879623861,0.32434616536993,-0.168903152104165,-0.0126328943801781,-0.125861937518609,-0.183600760554311,-0.106398821787759,0.246179947711915
"183","COUN_C2_T21_15",0,0,0,0,0,"MG","KW","2021-07-12","08:42:00",55,"0",-0.291631484940034,0,NA,NA,0.741016281981833,0.26894920150674,-0.0941163461555435,-0.0646554042501242,-0.0905252163287318,-0.109640998791724,1.05822469795427,-0.324401095231095,-0.147982476607147,0.0472045207670897,0.0359918402434282,0.709364093959882,-0.189777205110322,-0.0126328943801781,-0.125861937518609,-0.162001873238419,-0.106398821787759,0.360959368533796
"184","COUN_C2_T21_17",0,0,0,0,0,"MG","KW","2021-07-12","08:06:00",58,"0",-0.291631484940034,1,350,"NE",0.741016281981833,0.117737017269888,-0.0941163461555435,-0.0646554042501242,-0.0905252163287318,-0.0294439156685984,0.956688499534855,-0.231380133127807,-0.0113149730230448,-0.00632046081794143,0.509225317571583,0.423350775578775,-0.0854069400795382,-0.0126328943801781,-0.125861937518609,-0.162001873238419,-0.106398821787759,0.362679812996539
"185","COUN_C2_T21_2",0,0,0,0,0,"MG","KW","2021-07-12","06:15:00",51,"0",-0.57951868793824,0,NA,NA,0.741016281981833,-0.348500550793739,-0.0941163461555435,-0.0646554042501242,-0.0905252163287318,-0.109640998791724,-0.241438641814256,-0.25733947138919,1.74258465630627,0.395739284576594,0.377265982547386,-0.0194198422996699,-0.189777205110322,-0.0126328943801781,-0.125861937518609,-0.187920538017489,-0.106398821787759,-0.0944644007543297
"186","COUN_C2_T21_3",0,0,0,0,0,"MG","KW","2021-07-12","05:26:00",43,"0",-0.57951868793824,2,15,"NNE",0.741016281981833,-0.554317134893898,-0.0941163461555435,-0.0646554042501242,-0.0905252163287318,-0.109640998791724,-0.227900482025,0.0779686478203346,1.03646922112174,0.384536381454146,0.122447956293764,-0.209178678533289,-0.0227847810610677,-0.0126328943801781,-0.125861937518609,-0.187920538017489,-0.106398821787759,-0.0134622833116312
"187","COUN_C2_T21_4",0,0,0,0,0,"MG","KW","2021-07-12","06:46:00",55,"0",-0.57951868793824,0,NA,NA,0.741016281981833,-0.218290058812005,-0.0941163461555435,-0.0646554042501242,-0.0905252163287318,-0.109640998791724,-0.227900482025,0.0779686478203346,1.03646922112174,0.384536381454146,0.122447956293764,-0.209178678533289,-0.0227847810610677,-0.0126328943801781,-0.125861937518609,-0.187920538017489,-0.106398821787759,-0.0134622833116312
"188","COUN_C2_T21_5",0,0,0,0,0,"MG","KW","2021-07-12","05:01:00",48,"0",-0.291631484940034,0,NA,NA,0.741016281981833,-0.65932559616949,-0.0941163461555435,-0.0646554042501242,-0.0905252163287318,-0.109640998791724,0.0360936338654819,-0.261666027766087,-0.12520455934313,0.410676488739859,0.26805825701012,0.131837201074954,-0.189777205110322,-0.0126328943801781,-0.125861937518609,-0.187920538017489,-0.106398821787759,0.226192794450907
"189","COUN_C2_T21_8",0,0,0,0,0,"MG","KW","2021-07-12","07:12:00",53,"0",-0.57951868793824,0,NA,NA,0.741016281981833,-0.10908125908539,-0.0941163461555435,-0.0646554042501242,-0.0905252163287318,-0.109640998791724,-0.0519044047646788,-0.222727020374013,0.763134213953534,0.326032331814693,0.463722098597722,0.0190819505593253,-0.168903152104165,-0.0126328943801781,-0.125861937518609,-0.142562874654116,-0.106398821787759,0.00351302080053445
"190","COUN_C2_T21_9",0,0,0,0,0,"MG","KW","2021-07-12","04:36:00",51,"0",-0.291631484940034,0,NA,NA,0.741016281981833,-0.764334057445081,-0.0941163461555435,-0.0646554042501242,-0.0905252163287318,-0.109640998791724,1.15976089637369,-0.33089092979644,-0.147982476607147,-0.0299710340764436,0.0951460249094476,0.844120368966366,-0.189777205110322,-0.0126328943801781,-0.125861937518609,-0.187920538017489,-0.106398821787759,0.481649997053875
"191","COUN_C3_T14_12",0,0,0,0,0,"MG","KW","2021-05-08","07:43:00",34,"0",-0.435575086439137,0,NA,NA,-0.746157243093117,-0.243492089518147,-0.00359744763344542,-0.0646554042501242,0.200498718569786,0.511886395412498,-0.322667600549788,0.331072195868814,0.603688793105415,0.153009716923546,-0.0641152414990661,-0.170676885674294,0.540814650105166,-0.0126328943801781,-0.125861937518609,-0.123123876069813,-0.106398821787759,-0.0381469431753056
"192","COUN_C3_T14_13",0,0,0,0,0,"MG","KW","2021-05-08","08:27:00",40,"0",1.00386092855189,1,NA,NA,-0.746157243093117,-0.0586771976731058,0.313218697193898,0.0917055648397425,0.255557300847884,0.53193566619328,-0.146671523289467,1.0254844943608,1.24147047649789,-0.352365690600235,-0.0550145977042939,-0.145925733122083,0.290326014031285,-0.0126328943801781,-0.0345116756771136,-0.140402985922527,-0.0655593031862162,-0.461984108366807
"193","COUN_C3_T14_2",0,0,0,0,0,"MG","KW","2021-05-08","09:55:00",43,"0",0.859917327052787,1,NA,NA,-0.746157243093117,0.310952586016977,-0.0941163461555435,-0.0646554042501242,-0.0905252163287318,-0.109640998791724,-0.315898520655161,-0.339544042550234,-0.147982476607147,0.322298030773877,-0.259779083086669,0.390349238842493,-0.189777205110322,-0.0126328943801781,-0.125861937518609,0.205179211131745,-0.106398821787759,-0.0656484054621008
"194","COUN_C3_T14_3",0,0,0,0,0,"MG","KW","2021-05-08","10:28:00",44,"0",1.00386092855189,2,NA,NA,-0.746157243093117,0.449563754900757,0.403737595715996,-0.0646554042501242,0.113978089275632,0.331442958385466,0.205320631231176,-0.0583178780519237,-0.147982476607147,0.326032331814693,-0.255228761189283,-0.236679959146857,1.18791029329603,-0.0126328943801781,0.422239633530366,-0.112324432411867,-0.0749838074788799,-0.197729825784238
"195","COUN_C3_T14_4",0,0,0,0,0,"MG","KW","2021-05-08","06:00:00",34,"0",0.859917327052787,2,NA,NA,-0.746157243093117,-0.676126949973584,0.2226997986718,-0.0646554042501242,0.113978089275632,-0.00939464488781705,-0.099287964027073,0.889197968488539,0.649244627633449,-0.246560494443779,0.309011154086595,-0.159676373428867,0.352948173049755,-0.0126328943801781,-0.0954118502381109,-0.172801316896365,-0.106398821787759,-0.504213977448423
"196","COUN_C3_T14_5",0,0,0,0,0,"MG","KW","2021-05-08","11:19:00",40,"0",1.2917481315501,2,NA,NA,-0.746157243093117,0.663781015902964,0.245329523302324,-0.0646554042501242,-0.0354666340506339,-0.0895917280109425,0.279780510072081,0.0952748733279229,-0.0113149730230448,0.242632941903133,-0.227926829804966,-0.209178678533289,0.51994059709901,-0.0126328943801781,0.0568385861643822,-0.0280887718798883,-0.0278612860155612,-0.105808368738227
"197","COUN_C3_T14_6",0,0,0,0,0,"MG","KW","2021-05-08","06:44:00",38,"0",0.140199319557274,0,NA,NA,-0.746157243093117,-0.491312058128543,-0.0941163461555435,-0.0646554042501242,-0.0905252163287318,-0.0494931864493798,-0.322667600549788,0.158009940792931,-0.0568708075510788,0.226450970726263,-0.0459139539095217,-0.132175092815299,-0.189777205110322,-0.0126328943801781,-0.125861937518609,0.170620991426318,-0.106398821787759,-0.202739533187946
"198","COUN_C3_T14_9",0,0,0,0,0,"MG","KW","2021-05-08","07:15:00",36,"0",0.140199319557274,0,NA,NA,-0.746157243093117,-0.36110156614681,-0.00359744763344542,-0.0646554042501242,0.200498718569786,0.511886395412498,-0.322667600549788,0.331072195868814,0.603688793105415,0.153009716923546,-0.0641152414990661,-0.170676885674294,0.540814650105166,-0.0126328943801781,-0.125861937518609,-0.123123876069813,-0.106398821787759,-0.0381469431753056
"199","COUN_C3_T3_10",0,0,0,0,0,"KW","MG","2021-06-13","04:35:00",45,"4",-0.57951868793824,0,NA,NA,0.0775080938714705,-0.608921534757206,-0.0941163461555435,-0.0646554042501242,-0.0433321458046479,-0.109640998791724,-0.261745881498139,0.510624285510043,-0.147982476607147,0.192842261358918,-0.168772645138947,-0.0496712509745948,-0.127155046091852,-0.0126328943801781,-0.125861937518609,-0.153362318312062,-0.106398821787759,0.18198455603201
"200","COUN_C3_T3_11",0,0,1,0,0,"KW","MG","2021-06-13","05:36:00",42,"2",-0.435575086439137,0,NA,NA,0.0775080938714705,-0.352700889244762,-0.0941163461555435,-0.0646554042501242,0.066785018751548,0.211147333700778,0.0834771931278761,-0.112399832763137,0.512577124049347,-0.174364007654667,0.7003388372618,0.343597061799428,0.332074120043598,-0.0126328943801781,-0.125861937518609,0.0993446632838745,-0.106398821787759,0.039782321813059
"201","COUN_C3_T3_12",0,0,0,0,0,"KW","MG","2021-06-13","08:37:00",47,"2",0.140199319557274,0,NA,NA,0.0775080938714705,0.407560370390521,-0.0941163461555435,0.0917055648397425,-0.0590631693126758,-0.109640998791724,0.0970153529171316,0.653400645947647,0.125352530561057,-0.150713434396165,0.0951460249094476,0.167588865872593,0.0398373779574028,-0.0126328943801781,-0.125861937518609,-0.153362318312062,-0.106398821787759,-0.0861445077883502
"202","COUN_C3_T3_15",0,0,0,0,0,"KW","MG","2021-06-13","06:04:00",44,"2",-0.291631484940034,0,NA,NA,0.0775080938714705,-0.2350914126161,-0.0941163461555435,-0.0646554042501242,-0.0905252163287318,-0.109640998791724,-0.322667600549788,-0.105909998197792,-0.147982476607147,0.66585372652896,-0.100517816678155,-0.258680983637712,-0.189777205110322,-0.0126328943801781,-0.125861937518609,-0.187920538017489,-0.106398821787759,0.338923688983195
"203","COUN_C3_T3_16",0,0,0,0,0,"KW","MG","2021-06-13","08:07:00",50,"2",-0.291631484940034,0,NA,NA,0.0775080938714705,0.281550216859811,-0.0941163461555435,-0.0646554042501242,-0.0826597045747178,-0.109640998791724,0.00901731428697096,0.0736420914434374,-0.147982476607147,0.347193371045985,-0.0413636320121356,0.0438331031115365,-0.189777205110322,-0.0126328943801781,-0.125861937518609,-0.187920538017489,-0.106398821787759,0.0251427258738831
"204","COUN_C3_T3_18",0,0,0,0,0,"KW","MG","2021-06-13","06:33:00",45,"2",-0.147687883440932,0,NA,NA,0.0775080938714705,-0.113281597536413,-0.0941163461555435,0.0917055648397425,0.035322971735492,-0.0895917280109425,0.591158185224957,0.0411929186167093,-0.0568708075510788,0.0969952013113045,0.868700747465086,-0.228429574962787,-0.0854069400795382,-0.0126328943801781,-0.125861937518609,-0.183600760554311,-0.106398821787759,0.347694300586447
"205","COUN_C3_T3_19",0,0,0,0,0,"KW","MG","2021-06-13","07:33:00",50,"2",-0.435575086439137,0,NA,NA,0.0775080938714705,0.138738709525006,-0.0941163461555435,0.404427503019476,-0.0905252163287318,-0.109640998791724,-0.207593242341117,-0.110236554574689,-0.147982476607147,0.446774732134414,-0.259779083086669,0.0795847679091749,-0.189777205110322,-0.0126328943801781,-0.125861937518609,-0.0432079930010127,-0.106398821787759,-0.0293106647907287
"206","COUN_C3_T3_21",0,0,0,0,0,"KW","MG","2021-06-13","07:02:00",45,"2",-0.57951868793824,0,NA,NA,0.0775080938714705,0.0085282175432728,-0.0941163461555435,-0.0646554042501242,-0.0747941928207038,-0.00939464488781705,0.848383221220811,0.289969910288292,-0.0113149730230448,-0.209217484035617,0.190702784754556,0.329846421492644,0.394696279062069,-0.0126328943801781,-0.125861937518609,-0.127443653532992,-0.106398821787759,0.46710297741198
"207","COUN_C3_T3_4",0,0,0,0,0,"KW","MG","2021-06-13","09:35:00",45,"4",0.140199319557274,0,NA,NA,0.0775080938714705,0.651180000549893,-0.0941163461555435,-0.0646554042501242,-0.0905252163287318,-0.109640998791724,0.0360936338654819,-0.3157479824773,-0.147982476607147,0.635979318202431,0.0860453811146754,-0.184427525981078,-0.189777205110322,-0.0126328943801781,-0.125861937518609,-0.187920538017489,-0.106398821787759,0.253640563745678
